datetime_mid,temp_C,rain_mm,wetness_percent,rel_humidity_percent,wind_speed_kmph,wind_direction,spray_drift_risk,backup_data,missing_data,year,month,day,start_hour,end_hour
2017-01-19 13:30:00,15.7,0.4,99.2,96.5,8.4,SW,Not Recommended,,,2017,1,19,13,14
2017-01-19 14:30:00,17.7,0.2,34.4,83.4,13.4,SW,Not Recommended,,,2017,1,19,14,15
2017-01-19 15:30:00,19.4,0.0,0.2,64.2,21.5,SW,Not Recommended,,,2017,1,19,15,16
2017-01-19 16:30:00,19.9,0.0,0.1,52.8,22.4,SW,Not Recommended,,,2017,1,19,16,17
2017-01-19 17:30:00,19.7,0.0,0.1,53.3,21.3,SW,Not Recommended,,,2017,1,19,17,18
2017-01-19 18:30:00,19.1,0.0,0.2,56.9,20.0,SW,Extreme Caution,,,2017,1,19,18,19
2017-01-19 19:30:00,17.9,0.0,7.3,65.6,14.9,SW,Best Conditions,,,2017,1,19,19,20
2017-01-19 20:30:00,17.0,0.0,0.2,68.9,13.0,SW,Best Conditions,,,2017,1,19,20,21
2017-01-19 21:30:00,16.2,0.0,45.5,75.8,10.8,SW,Best Conditions,,,2017,1,19,21,22
2017-01-19 22:30:00,15.4,0.0,92.4,81.1,8.3,SW,Best Conditions,,,2017,1,19,22,23
2017-01-18 23:30:00,14.6,0.0,98.4,84.3,6.2,W,Best Conditions,,,2017,1,18,-1,0
2017-01-20 00:30:00,15.4,0.2,21.7,73.5,12.1,SW,Not Recommended,,,2017,1,20,0,1
2017-01-20 01:30:00,15.1,0.0,82.5,72.8,10.5,SW,Best Conditions,,,2017,1,20,1,2
2017-01-20 02:30:00,13.1,2.4,93.4,86.1,11.4,SW,Not Recommended,,,2017,1,20,2,3
2017-01-20 03:30:00,14.0,0.0,42.4,77.9,13.1,SW,Best Conditions,,,2017,1,20,3,4
2017-01-20 04:30:00,14.6,0.0,0.4,70.3,15.0,SW,Best Conditions,,,2017,1,20,4,5
2017-01-20 05:30:00,14.9,0.0,1.4,65.7,17.5,SW,Extreme Caution,,,2017,1,20,5,6
2017-01-20 06:30:00,14.8,0.0,6.6,66.0,15.3,SW,Extreme Caution,,,2017,1,20,6,7
2017-01-20 07:30:00,15.6,0.0,0.2,63.0,17.8,SW,Extreme Caution,,,2017,1,20,7,8
2017-01-20 08:30:00,16.8,0.0,0.2,61.8,17.9,SW,Extreme Caution,,,2017,1,20,8,9
2017-01-20 09:30:00,17.2,0.0,0.2,60.3,21.4,SW,Not Recommended,,,2017,1,20,9,10
2017-01-20 10:30:00,17.9,0.0,3.0,56.9,20.7,SW,Not Recommended,,,2017,1,20,10,11
2017-01-20 11:30:00,18.6,0.0,0.1,51.5,20.4,SW,Not Recommended,,,2017,1,20,11,12
2017-01-20 12:30:00,18.5,0.0,0.2,51.8,20.9,SW,Not Recommended,,,2017,1,20,12,13
2017-01-20 13:30:00,19.0,0.0,5.0,51.6,22.7,SW,Not Recommended,,,2017,1,20,13,14
2017-01-20 14:30:00,19.0,0.0,3.0,55.7,19.7,SW,Extreme Caution,,,2017,1,20,14,15
2017-01-20 15:30:00,19.0,0.0,0.2,52.9,20.9,SW,Not Recommended,,,2017,1,20,15,16
2017-01-20 16:30:00,19.2,0.0,0.2,53.6,18.8,SW,Extreme Caution,,,2017,1,20,16,17
2017-01-20 17:30:00,19.0,0.0,0.2,53.4,17.8,SW,Extreme Caution,,,2017,1,20,17,18
2017-01-20 18:30:00,18.1,0.0,0.2,57.5,13.7,SW,Best Conditions,,,2017,1,20,18,19
2017-01-20 19:30:00,17.5,0.0,0.2,61.7,11.9,SW,Best Conditions,,,2017,1,20,19,20
2017-01-20 20:30:00,15.4,0.0,1.1,70.6,4.5,SW,Best Conditions,,,2017,1,20,20,21
2017-01-20 21:30:00,12.8,0.0,46.5,81.9,0.7,N,Not Recommended,,,2017,1,20,21,22
2017-01-20 22:30:00,10.7,0.0,92.9,91.5,0.5,N,Not Recommended,,,2017,1,20,22,23
2017-01-19 23:30:00,9.5,0.0,83.6,95.0,0.6,NW,Not Recommended,,,2017,1,19,-1,0
2017-01-21 00:30:00,8.9,0.0,81.8,96.8,0.1,SW,Not Recommended,,,2017,1,21,0,1
2017-01-21 01:30:00,8.6,0.0,79.9,97.7,0.7,NW,Not Recommended,,,2017,1,21,1,2
2017-01-21 02:30:00,7.8,0.0,78.0,98.4,0.9,NW,Not Recommended,,,2017,1,21,2,3
2017-01-21 03:30:00,6.9,0.0,79.0,99.0,0.1,N,Not Recommended,,,2017,1,21,3,4
2017-01-21 04:30:00,6.4,0.0,88.7,99.4,0.3,NW,Not Recommended,,,2017,1,21,4,5
2017-01-21 05:30:00,7.8,0.0,93.4,99.6,0.6,SW,Not Recommended,,,2017,1,21,5,6
2017-01-21 06:30:00,8.4,0.0,94.4,99.7,0.2,SW,Not Recommended,,,2017,1,21,6,7
2017-01-21 07:30:00,9.8,0.0,95.8,99.7,0.1,S,Not Recommended,,,2017,1,21,7,8
2017-01-21 08:30:00,12.1,0.0,97.7,98.5,1.6,NE,Not Recommended,,,2017,1,21,8,9
2017-01-21 09:30:00,17.2,0.0,24.9,79.7,8.2,NE,Best Conditions,,,2017,1,21,9,10
2017-01-21 10:30:00,19.1,0.0,0.2,65.5,14.6,NE,Best Conditions,,,2017,1,21,10,11
2017-01-21 11:30:00,20.2,0.0,0.2,63.9,18.5,NE,Extreme Caution,,,2017,1,21,11,12
2017-01-21 12:30:00,20.7,0.0,0.1,61.1,20.9,NE,Not Recommended,,,2017,1,21,12,13
2017-01-21 13:30:00,20.8,0.0,0.1,61.7,19.6,NE,Extreme Caution,,,2017,1,21,13,14
2017-01-21 14:30:00,21.4,0.0,0.1,61.7,17.7,NE,Extreme Caution,,,2017,1,21,14,15
2017-01-21 15:30:00,22.5,0.0,0.1,52.5,14.2,N,Best Conditions,,,2017,1,21,15,16
2017-01-21 16:30:00,21.8,0.0,0.1,55.0,15.7,NE,Extreme Caution,,,2017,1,21,16,17
2017-01-21 17:30:00,21.1,0.0,0.1,57.2,17.5,NE,Extreme Caution,,,2017,1,21,17,18
2017-01-21 18:30:00,19.4,0.0,8.3,65.4,15.5,NE,Extreme Caution,,,2017,1,21,18,19
2017-01-21 19:30:00,18.9,0.0,45.6,71.7,16.8,NE,Extreme Caution,,,2017,1,21,19,20
2017-01-21 20:30:00,17.0,6.0,98.6,88.2,17.1,NE,Not Recommended,,,2017,1,21,20,21
2017-01-21 21:30:00,16.3,6.8,95.1,95.3,21.3,NE,Not Recommended,,,2017,1,21,21,22
2017-01-21 22:30:00,16.7,2.8,97.3,95.4,18.4,N,Not Recommended,,,2017,1,21,22,23
2017-01-20 23:30:00,17.0,1.2,97.4,94.3,17.8,N,Not Recommended,,,2017,1,20,-1,0
2017-01-22 00:30:00,16.9,1.6,98.2,95.0,16.0,N,Not Recommended,,,2017,1,22,0,1
2017-01-22 01:30:00,17.2,0.2,98.5,95.9,16.5,NE,Not Recommended,,,2017,1,22,1,2
2017-01-22 02:30:00,17.8,0.2,98.6,96.6,14.0,N,Not Recommended,,,2017,1,22,2,3
2017-01-22 03:30:00,18.7,0.8,98.1,96.4,10.3,N,Not Recommended,,,2017,1,22,3,4
2017-01-22 04:30:00,19.2,0.4,98.0,96.4,6.9,N,Not Recommended,,,2017,1,22,4,5
2017-01-22 05:30:00,19.3,2.8,96.2,96.7,5.7,NW,Not Recommended,,,2017,1,22,5,6
2017-01-22 06:30:00,18.5,1.0,98.4,96.3,9.9,W,Not Recommended,,,2017,1,22,6,7
2017-01-22 07:30:00,17.2,0.2,90.8,94.0,8.0,W,Not Recommended,,,2017,1,22,7,8
2017-01-22 08:30:00,18.7,0.0,20.1,84.5,8.3,W,Best Conditions,,,2017,1,22,8,9
2017-01-22 09:30:00,19.3,0.0,0.3,78.6,14.8,W,Best Conditions,,,2017,1,22,9,10
2017-01-22 10:30:00,19.4,0.0,9.6,74.1,17.0,W,Extreme Caution,,,2017,1,22,10,11
2017-01-22 11:30:00,20.5,0.0,0.2,69.6,19.8,W,Extreme Caution,,,2017,1,22,11,12
2017-01-22 12:30:00,20.7,0.0,0.1,67.0,22.7,W,Not Recommended,,,2017,1,22,12,13
2017-01-22 13:30:00,20.2,0.0,27.7,70.5,21.4,W,Not Recommended,,,2017,1,22,13,14
2017-01-22 14:30:00,20.3,0.0,0.3,68.3,20.9,W,Not Recommended,,,2017,1,22,14,15
2017-01-22 15:30:00,19.8,0.0,7.8,68.9,23.0,SW,Not Recommended,,,2017,1,22,15,16
2017-01-22 16:30:00,19.3,0.0,12.3,72.8,23.0,SW,Not Recommended,,,2017,1,22,16,17
2017-01-22 17:30:00,19.6,0.0,0.5,67.4,23.8,SW,Not Recommended,,,2017,1,22,17,18
2017-01-22 18:30:00,18.9,0.0,16.7,66.7,22.5,SW,Not Recommended,,,2017,1,22,18,19
2017-01-22 19:30:00,17.3,0.0,94.1,75.9,18.2,SW,Extreme Caution,,,2017,1,22,19,20
2017-01-22 20:30:00,17.1,0.0,90.4,75.8,17.1,SW,Extreme Caution,,,2017,1,22,20,21
2017-01-22 21:30:00,17.0,0.0,54.7,75.1,16.9,SW,Extreme Caution,,,2017,1,22,21,22
2017-01-22 22:30:00,16.7,0.0,94.5,76.7,16.8,SW,Extreme Caution,,,2017,1,22,22,23
2017-01-21 23:30:00,16.0,0.0,98.6,80.4,15.8,SW,Extreme Caution,,,2017,1,21,-1,0
2017-01-23 00:30:00,16.2,0.0,84.0,76.8,14.3,SW,Best Conditions,,,2017,1,23,0,1
2017-01-23 01:30:00,15.5,0.0,97.3,78.8,14.5,SW,Best Conditions,,,2017,1,23,1,2
2017-01-23 02:30:00,14.9,0.2,91.8,84.9,11.5,SW,Not Recommended,,,2017,1,23,2,3
2017-01-23 03:30:00,16.1,0.0,51.1,77.6,16.0,SW,Extreme Caution,,,2017,1,23,3,4
2017-01-23 04:30:00,16.0,0.0,89.0,79.1,15.3,SW,Extreme Caution,,,2017,1,23,4,5
2017-01-23 05:30:00,15.5,0.0,88.2,76.5,15.2,SW,Extreme Caution,,,2017,1,23,5,6
2017-01-23 06:30:00,15.6,0.0,90.5,76.7,13.3,SW,Best Conditions,,,2017,1,23,6,7
2017-01-23 07:30:00,15.6,0.0,92.8,77.2,14.7,SW,Best Conditions,,,2017,1,23,7,8
2017-01-23 08:30:00,16.3,0.0,72.2,74.7,14.1,SW,Best Conditions,,,2017,1,23,8,9
2017-01-23 09:30:00,17.0,0.0,53.9,72.1,17.1,SW,Extreme Caution,,,2017,1,23,9,10
2017-01-23 10:30:00,18.1,0.0,0.4,62.4,22.2,SW,Not Recommended,,,2017,1,23,10,11
2017-01-23 11:30:00,18.7,0.0,4.0,59.7,22.7,SW,Not Recommended,,,2017,1,23,11,12
2017-01-23 12:30:00,19.4,0.0,0.2,58.0,23.9,SW,Not Recommended,,,2017,1,23,12,13
2017-01-23 13:30:00,19.4,0.0,0.2,56.9,25.2,SW,Not Recommended,,,2017,1,23,13,14
2017-01-23 14:30:00,19.4,0.0,2.0,57.8,26.7,SW,Not Recommended,,,2017,1,23,14,15
2017-01-23 15:30:00,19.3,0.0,0.2,59.7,23.3,SW,Not Recommended,,,2017,1,23,15,16
2017-01-23 16:30:00,19.1,0.0,0.2,61.4,24.3,SW,Not Recommended,,,2017,1,23,16,17
2017-01-23 17:30:00,18.2,0.0,0.2,63.4,25.4,SW,Not Recommended,,,2017,1,23,17,18
2017-01-23 18:30:00,17.8,0.0,1.6,66.0,19.9,SW,Extreme Caution,,,2017,1,23,18,19
2017-01-23 19:30:00,17.3,0.0,1.9,69.3,19.0,SW,Extreme Caution,,,2017,1,23,19,20
2017-01-23 20:30:00,16.7,0.0,29.5,73.0,14.8,SW,Best Conditions,,,2017,1,23,20,21
2017-01-23 21:30:00,16.3,0.0,90.8,75.7,10.6,SW,Best Conditions,,,2017,1,23,21,22
2017-01-23 22:30:00,16.1,0.0,91.2,75.2,9.7,SW,Best Conditions,,,2017,1,23,22,23
2017-01-22 23:30:00,15.5,0.0,92.7,77.5,6.6,SW,Best Conditions,,,2017,1,22,-1,0
2017-01-24 00:30:00,15.8,0.0,92.7,76.8,6.1,SW,Best Conditions,,,2017,1,24,0,1
2017-01-24 01:30:00,15.3,0.0,93.9,81.2,1.1,SW,Not Recommended,,,2017,1,24,1,2
2017-01-24 02:30:00,14.6,0.0,95.8,81.8,0.3,S,Not Recommended,,,2017,1,24,2,3
2017-01-24 03:30:00,14.5,0.0,96.1,85.0,0.0,S,Not Recommended,,,2017,1,24,3,4
2017-01-24 04:30:00,13.9,0.0,97.7,91.5,0.2,SW,Not Recommended,,,2017,1,24,4,5
2017-01-24 05:30:00,14.8,0.0,98.1,88.2,0.3,SW,Not Recommended,,,2017,1,24,5,6
2017-01-24 06:30:00,13.9,0.0,99.2,92.2,0.0,N,Not Recommended,,,2017,1,24,6,7
2017-01-24 07:30:00,15.8,0.0,91.9,85.3,3.0,SW,Best Conditions,,,2017,1,24,7,8
2017-01-24 08:30:00,18.4,0.0,8.4,68.7,5.7,S,Best Conditions,,,2017,1,24,8,9
2017-01-24 09:30:00,18.6,0.0,1.7,69.4,11.4,SW,Best Conditions,,,2017,1,24,9,10
2017-01-24 10:30:00,19.1,0.0,1.0,69.9,13.3,SW,Best Conditions,,,2017,1,24,10,11
2017-01-24 11:30:00,19.8,0.0,0.6,64.0,14.1,SW,Best Conditions,,,2017,1,24,11,12
2017-01-24 12:30:00,20.3,0.0,0.3,61.9,13.1,SW,Best Conditions,,,2017,1,24,12,13
2017-01-24 13:30:00,21.1,0.0,0.2,59.1,12.7,SW,Best Conditions,,,2017,1,24,13,14
2017-01-24 14:30:00,21.1,0.0,0.2,57.1,13.2,SW,Best Conditions,,,2017,1,24,14,15
2017-01-24 15:30:00,21.2,0.0,0.2,55.6,12.7,SW,Best Conditions,,,2017,1,24,15,16
2017-01-24 16:30:00,20.9,0.0,0.1,56.7,14.0,SW,Best Conditions,,,2017,1,24,16,17
2017-01-24 17:30:00,20.1,0.0,0.2,60.8,13.9,SW,Best Conditions,,,2017,1,24,17,18
2017-01-24 18:30:00,19.6,0.0,0.2,60.5,11.5,SW,Best Conditions,,,2017,1,24,18,19
2017-01-24 19:30:00,18.2,0.0,0.6,66.7,8.6,SW,Best Conditions,,,2017,1,24,19,20
2017-01-24 20:30:00,17.0,0.0,55.0,74.3,7.3,SW,Best Conditions,,,2017,1,24,20,21
2017-01-24 21:30:00,15.4,0.0,96.2,82.5,0.8,SW,Not Recommended,,,2017,1,24,21,22
2017-01-24 22:30:00,14.3,0.0,98.3,89.6,0.3,N,Not Recommended,,,2017,1,24,22,23
2017-01-23 23:30:00,13.6,0.0,98.7,93.3,0.6,N,Not Recommended,,,2017,1,23,-1,0
2017-01-25 00:30:00,13.3,0.0,98.1,95.1,0.6,N,Not Recommended,,,2017,1,25,0,1
2017-01-25 01:30:00,12.7,0.0,96.3,95.3,0.6,N,Not Recommended,,,2017,1,25,1,2
2017-01-25 02:30:00,12.9,0.0,96.3,96.9,0.4,NW,Not Recommended,,,2017,1,25,2,3
2017-01-25 03:30:00,12.7,0.0,95.9,97.4,0.4,NE,Not Recommended,,,2017,1,25,3,4
2017-01-25 04:30:00,12.7,0.0,95.8,97.9,0.6,NE,Not Recommended,,,2017,1,25,4,5
2017-01-25 05:30:00,12.6,0.0,95.4,98.2,0.3,S,Not Recommended,,,2017,1,25,5,6
2017-01-25 06:30:00,12.5,0.0,95.5,98.5,0.0,NE,Not Recommended,,,2017,1,25,6,7
2017-01-25 07:30:00,13.7,0.0,97.8,98.5,0.0,E,Not Recommended,,,2017,1,25,7,8
2017-01-25 08:30:00,16.4,0.0,84.5,92.2,2.3,W,Not Recommended,,,2017,1,25,8,9
2017-01-25 09:30:00,18.5,0.0,16.9,81.0,5.2,W,Best Conditions,,,2017,1,25,9,10
2017-01-25 10:30:00,18.9,0.0,9.1,78.2,7.3,W,Best Conditions,,,2017,1,25,10,11
2017-01-25 11:30:00,19.1,0.0,3.9,76.6,8.0,W,Best Conditions,,,2017,1,25,11,12
2017-01-25 12:30:00,19.5,0.0,1.8,75.4,8.8,W,Best Conditions,,,2017,1,25,12,13
2017-01-25 13:30:00,20.7,0.0,0.4,70.4,12.1,W,Best Conditions,,,2017,1,25,13,14
2017-01-25 14:30:00,21.2,0.0,0.3,67.9,14.4,W,Best Conditions,,,2017,1,25,14,15
2017-01-25 15:30:00,20.9,0.0,0.3,71.2,16.0,W,Extreme Caution,,,2017,1,25,15,16
2017-01-25 16:30:00,20.1,0.0,29.2,76.1,16.4,W,Extreme Caution,,,2017,1,25,16,17
2017-01-25 17:30:00,18.9,0.0,99.1,86.2,14.0,W,Best Conditions,,,2017,1,25,17,18
2017-01-25 18:30:00,17.6,1.2,98.9,94.7,13.2,W,Not Recommended,,,2017,1,25,18,19
2017-01-25 19:30:00,17.3,0.6,98.4,98.1,12.4,W,Not Recommended,,,2017,1,25,19,20
2017-01-25 20:30:00,16.2,1.6,96.1,96.0,13.7,SW,Not Recommended,,,2017,1,25,20,21
2017-01-25 21:30:00,14.7,0.0,91.0,88.9,10.0,SW,Best Conditions,,,2017,1,25,21,22
2017-01-25 22:30:00,14.3,0.0,48.7,85.4,7.6,SW,Best Conditions,,,2017,1,25,22,23
2017-01-24 23:30:00,14.2,0.0,4.9,81.1,6.2,SW,Best Conditions,,,2017,1,24,-1,0
2017-01-26 00:30:00,13.7,0.0,16.8,82.7,7.0,SW,Best Conditions,,,2017,1,26,0,1
2017-01-26 01:30:00,14.8,0.0,0.6,78.2,14.0,SW,Best Conditions,,,2017,1,26,1,2
2017-01-26 02:30:00,14.4,0.0,0.4,70.8,14.9,SW,Best Conditions,,,2017,1,26,2,3
2017-01-26 03:30:00,14.2,0.0,0.3,72.4,6.4,SW,Best Conditions,,,2017,1,26,3,4
2017-01-26 04:30:00,12.6,0.0,2.1,83.4,0.2,N,Not Recommended,,,2017,1,26,4,5
2017-01-26 05:30:00,12.1,0.0,22.2,89.1,0.5,SW,Not Recommended,,,2017,1,26,5,6
2017-01-26 06:30:00,12.8,0.0,5.1,85.0,1.8,SW,Not Recommended,,,2017,1,26,6,7
2017-01-26 07:30:00,14.8,0.0,0.5,76.0,5.3,S,Best Conditions,,,2017,1,26,7,8
2017-01-26 08:30:00,17.1,0.0,0.2,66.9,10.0,S,Best Conditions,,,2017,1,26,8,9
2017-01-26 09:30:00,17.7,0.0,0.2,65.7,15.4,SW,Extreme Caution,,,2017,1,26,9,10
2017-01-26 10:30:00,18.1,0.0,0.2,63.4,15.1,SW,Best Conditions,,,2017,1,26,10,11
2017-01-26 11:30:00,18.6,0.0,0.2,63.5,17.5,SW,Extreme Caution,,,2017,1,26,11,12
2017-01-26 12:30:00,19.5,0.0,0.2,60.4,18.8,SW,Extreme Caution,,,2017,1,26,12,13
2017-01-26 13:30:00,19.7,0.0,0.1,60.7,17.0,SW,Extreme Caution,,,2017,1,26,13,14
2017-01-26 14:30:00,19.9,0.0,0.1,61.9,17.3,SW,Extreme Caution,,,2017,1,26,14,15
2017-01-26 15:30:00,20.2,0.0,0.1,60.2,15.8,SW,Extreme Caution,,,2017,1,26,15,16
2017-01-26 16:30:00,19.9,0.0,0.1,60.0,15.3,SW,Extreme Caution,,,2017,1,26,16,17
2017-01-26 17:30:00,19.5,0.0,0.2,60.1,16.2,SW,Extreme Caution,,,2017,1,26,17,18
2017-01-26 18:30:00,18.6,0.0,0.2,64.3,13.5,SW,Best Conditions,,,2017,1,26,18,19
2017-01-26 19:30:00,17.7,0.0,0.2,69.2,12.6,SW,Best Conditions,,,2017,1,26,19,20
2017-01-26 20:30:00,15.9,0.0,0.2,75.9,6.4,SW,Best Conditions,,,2017,1,26,20,21
2017-01-26 21:30:00,13.8,0.0,61.4,85.5,0.9,SW,Not Recommended,,,2017,1,26,21,22
2017-01-26 22:30:00,12.3,0.0,89.5,92.0,0.0,N,Not Recommended,,,2017,1,26,22,23
2017-01-25 23:30:00,11.1,0.0,81.5,95.7,0.0,N,Not Recommended,,,2017,1,25,-1,0
2017-01-27 00:30:00,10.3,0.0,80.1,97.2,0.3,N,Not Recommended,,,2017,1,27,0,1
2017-01-27 01:30:00,10.5,0.0,83.2,98.0,0.3,N,Not Recommended,,,2017,1,27,1,2
2017-01-27 02:30:00,11.2,0.0,86.3,98.5,0.1,SE,Not Recommended,,,2017,1,27,2,3
2017-01-27 03:30:00,12.1,0.0,89.5,98.5,0.3,N,Not Recommended,,,2017,1,27,3,4
2017-01-27 04:30:00,12.2,0.0,86.8,98.5,0.1,N,Not Recommended,,,2017,1,27,4,5
2017-01-27 05:30:00,12.6,0.0,89.6,98.5,0.2,N,Not Recommended,,,2017,1,27,5,6
2017-01-27 06:30:00,12.5,0.0,89.1,98.2,0.9,N,Not Recommended,,,2017,1,27,6,7
2017-01-27 07:30:00,13.7,0.0,93.5,97.3,0.4,NW,Not Recommended,,,2017,1,27,7,8
2017-01-27 08:30:00,17.0,0.0,33.9,79.1,6.1,SW,Best Conditions,,,2017,1,27,8,9
2017-01-27 09:30:00,18.8,0.0,0.2,64.3,11.9,SW,Best Conditions,,,2017,1,27,9,10
2017-01-27 10:30:00,19.3,0.0,0.2,61.8,14.9,SW,Best Conditions,,,2017,1,27,10,11
2017-01-27 11:30:00,19.8,0.0,0.2,60.6,14.6,SW,Best Conditions,,,2017,1,27,11,12
2017-01-27 12:30:00,20.2,0.0,0.2,60.8,16.2,SW,Extreme Caution,,,2017,1,27,12,13
2017-01-27 13:30:00,20.0,0.0,0.2,60.8,16.0,SW,Extreme Caution,,,2017,1,27,13,14
2017-01-27 14:30:00,20.6,0.0,0.2,59.3,17.4,SW,Extreme Caution,,,2017,1,27,14,15
2017-01-27 15:30:00,20.7,0.0,0.2,60.9,16.7,SW,Extreme Caution,,,2017,1,27,15,16
2017-01-27 16:30:00,20.4,0.0,0.2,60.1,16.5,SW,Extreme Caution,,,2017,1,27,16,17
2017-01-27 17:30:00,19.9,0.0,0.2,58.3,16.7,SW,Extreme Caution,,,2017,1,27,17,18
2017-01-27 18:30:00,19.1,0.0,0.2,62.6,16.3,SW,Extreme Caution,,,2017,1,27,18,19
2017-01-27 19:30:00,18.1,0.0,0.2,66.9,12.2,SW,Best Conditions,,,2017,1,27,19,20
2017-01-27 20:30:00,16.7,0.0,0.5,73.6,6.6,SW,Best Conditions,,,2017,1,27,20,21
2017-01-27 21:30:00,14.8,0.0,57.1,82.9,1.0,SW,Not Recommended,,,2017,1,27,21,22
2017-01-27 22:30:00,14.4,0.0,74.2,85.6,2.1,SW,Not Recommended,,,2017,1,27,22,23
2017-01-26 23:30:00,13.0,0.0,92.8,90.9,0.9,SW,Not Recommended,,,2017,1,26,-1,0
2017-01-28 00:30:00,13.1,0.0,89.0,91.7,0.1,SW,Not Recommended,,,2017,1,28,0,1
2017-01-28 01:30:00,13.0,0.0,93.0,95.3,0.0,SW,Not Recommended,,,2017,1,28,1,2
2017-01-28 02:30:00,14.7,0.0,90.6,95.2,1.3,SW,Not Recommended,,,2017,1,28,2,3
2017-01-28 03:30:00,16.5,0.0,15.0,85.4,2.4,SW,Not Recommended,,,2017,1,28,3,4
2017-01-28 04:30:00,15.4,0.0,94.8,89.6,1.7,SW,Not Recommended,,,2017,1,28,4,5
2017-01-28 05:30:00,14.4,0.0,97.9,93.8,0.2,SW,Not Recommended,,,2017,1,28,5,6
2017-01-28 06:30:00,14.2,0.0,97.4,95.4,0.0,S,Not Recommended,,,2017,1,28,6,7
2017-01-28 07:30:00,16.2,0.0,44.7,92.3,1.8,SW,Not Recommended,,,2017,1,28,7,8
2017-01-28 08:30:00,18.4,0.0,0.3,77.3,10.4,S,Best Conditions,,,2017,1,28,8,9
2017-01-28 09:30:00,19.3,0.0,0.2,69.2,12.1,S,Best Conditions,,,2017,1,28,9,10
2017-01-28 10:30:00,20.7,0.0,0.2,62.1,13.4,SW,Best Conditions,,,2017,1,28,10,11
2017-01-28 11:30:00,21.3,0.0,0.2,59.4,12.5,SW,Best Conditions,,,2017,1,28,11,12
2017-01-28 12:30:00,21.9,0.0,0.2,57.6,11.3,SW,Best Conditions,,,2017,1,28,12,13
2017-01-28 13:30:00,22.5,0.0,0.2,57.9,12.4,SW,Best Conditions,,,2017,1,28,13,14
2017-01-28 14:30:00,22.7,0.0,0.2,59.1,12.3,SW,Best Conditions,,,2017,1,28,14,15
2017-01-28 15:30:00,22.8,0.0,5.7,59.1,13.6,SW,Best Conditions,,,2017,1,28,15,16
2017-01-28 16:30:00,22.5,0.0,45.1,59.7,13.8,SW,Best Conditions,,,2017,1,28,16,17
2017-01-28 17:30:00,21.7,0.0,11.9,61.2,13.8,SW,Best Conditions,,,2017,1,28,17,18
2017-01-28 18:30:00,21.2,0.0,2.9,63.7,10.3,SW,Best Conditions,,,2017,1,28,18,19
2017-01-28 19:30:00,20.5,0.0,1.2,66.4,6.3,SW,Best Conditions,,,2017,1,28,19,20
2017-01-28 20:30:00,18.4,0.0,1.7,74.1,4.9,SW,Best Conditions,,,2017,1,28,20,21
2017-01-28 21:30:00,15.7,0.0,54.9,84.4,0.8,SW,Not Recommended,,,2017,1,28,21,22
2017-01-28 22:30:00,14.0,0.0,94.2,91.8,0.0,SW,Not Recommended,,,2017,1,28,22,23
2017-01-27 23:30:00,12.3,0.0,90.6,95.3,0.0,SW,Not Recommended,,,2017,1,27,-1,0
2017-01-29 00:30:00,11.7,0.0,90.7,97.1,0.0,N,Not Recommended,,,2017,1,29,0,1
2017-01-29 01:30:00,10.9,0.0,92.7,98.1,0.0,N,Not Recommended,,,2017,1,29,1,2
2017-01-29 02:30:00,10.1,0.0,94.1,98.8,0.0,N,Not Recommended,,,2017,1,29,2,3
2017-01-29 03:30:00,9.6,0.0,95.0,99.2,0.1,SW,Not Recommended,,,2017,1,29,3,4
2017-01-29 04:30:00,9.4,0.0,96.2,99.5,0.0,SW,Not Recommended,,,2017,1,29,4,5
2017-01-29 05:30:00,9.6,0.0,96.8,99.8,0.1,SW,Not Recommended,,,2017,1,29,5,6
2017-01-29 06:30:00,9.0,0.0,97.4,100.0,0.0,N,Not Recommended,,,2017,1,29,6,7
2017-01-29 07:30:00,10.9,0.0,98.3,99.6,0.3,SW,Not Recommended,,,2017,1,29,7,8
2017-01-29 08:30:00,16.5,0.0,99.0,93.0,1.1,E,Not Recommended,,,2017,1,29,8,9
2017-01-29 09:30:00,20.2,0.0,4.8,75.3,2.2,SE,Not Recommended,,,2017,1,29,9,10
2017-01-29 10:30:00,21.7,0.0,0.3,67.4,4.2,SW,Best Conditions,,,2017,1,29,10,11
2017-01-29 11:30:00,22.7,0.0,0.2,61.6,5.9,SW,Best Conditions,,,2017,1,29,11,12
2017-01-29 12:30:00,23.4,0.0,0.2,60.7,7.6,SW,Best Conditions,,,2017,1,29,12,13
2017-01-29 13:30:00,23.3,0.0,1.1,64.9,13.7,SW,Best Conditions,,,2017,1,29,13,14
2017-01-29 14:30:00,22.8,0.0,0.2,65.8,14.7,SW,Best Conditions,,,2017,1,29,14,15
2017-01-29 15:30:00,22.2,0.0,0.2,66.6,15.5,SW,Extreme Caution,,,2017,1,29,15,16
2017-01-29 16:30:00,21.9,0.0,0.2,66.6,15.4,SW,Extreme Caution,,,2017,1,29,16,17
2017-01-29 17:30:00,21.3,0.0,0.2,67.5,15.2,SW,Extreme Caution,,,2017,1,29,17,18
2017-01-29 18:30:00,20.2,0.0,0.2,70.1,15.0,SW,Best Conditions,,,2017,1,29,18,19
2017-01-29 19:30:00,18.8,0.0,1.7,73.2,12.7,SW,Best Conditions,,,2017,1,29,19,20
2017-01-29 20:30:00,16.9,0.0,41.9,79.0,8.5,SW,Best Conditions,,,2017,1,29,20,21
