"MetWatch hourly weather data for Kumeu, Auckland"
Date,Time,"Air Temp. (°C)","Rainfall (mm)","Leaf Wetness (%)","Relative Humidity (%)","Wind Speed (km/h)","Wind Direction","Spray Drift Risk","Backup Data","Missing Data"
"Tue 26th Jan 2021","6 - 7am",18.0,0.0,68.1,89.7,3.4,SW,"Best Conditions",,
"Tue 26th Jan 2021","7 - 8am",19.5,0.0,3.1,83.8,9.7,SW,"Best Conditions",,
"Tue 26th Jan 2021","8 - 9am",19.9,0.0,1.1,83.1,10.2,S,"Best Conditions",,
"Tue 26th Jan 2021","9 - 10am",20.2,0.0,0.7,80.7,10.2,SW,"Best Conditions",,
"Tue 26th Jan 2021","10 - 11am",21.1,0.0,0.4,76.8,10.7,S,"Best Conditions",,
"Tue 26th Jan 2021","11 - 12pm",20.9,0.0,0.5,79.5,12.4,SW,"Best Conditions",,
"Tue 26th Jan 2021","12 - 1pm",21.3,0.0,1.9,80.5,11.5,SW,"Best Conditions",,
"Tue 26th Jan 2021","1 - 2pm",22.1,0.0,0.4,75.9,13.1,SW,"Best Conditions",,
"Tue 26th Jan 2021","2 - 3pm",23.2,0.0,0.2,71.0,13.3,SW,"Best Conditions",,
"Tue 26th Jan 2021","3 - 4pm",23.5,0.0,0.2,69.4,16.2,SW,"Extreme Caution",,
"Tue 26th Jan 2021","4 - 5pm",22.6,0.0,0.3,73.9,16.7,SW,"Extreme Caution",,
"Tue 26th Jan 2021","5 - 6pm",22.4,0.0,0.3,74.0,16.3,SW,"Extreme Caution",,
"Tue 26th Jan 2021","6 - 7pm",21.9,0.0,0.3,75.2,16.1,SW,"Extreme Caution",,
"Tue 26th Jan 2021","7 - 8pm",21.2,0.0,0.5,78.9,11.5,SW,"Best Conditions",,
"Tue 26th Jan 2021","8 - 9pm",20.4,0.0,0.7,79.8,8.5,SW,"Best Conditions",,
"Tue 26th Jan 2021","9 - 10pm",19.8,0.0,1.0,84.4,5.7,SW,"Best Conditions",,
"Tue 26th Jan 2021","10 - 11pm",18.9,0.0,5.7,85.4,2.4,SW,"Not Recommended",,
"Tue 26th Jan 2021","11 - 12am",17.8,0.0,33.1,90.3,0.2,S,"Not Recommended",,
"Wed 27th Jan 2021","12 - 1am",17.8,0.0,56.0,91.9,0.3,W,"Not Recommended",,
"Wed 27th Jan 2021","1 - 2am",16.8,0.0,98.9,93.6,0.7,SW,"Not Recommended",,
"Wed 27th Jan 2021","2 - 3am",16.4,0.0,100.0,95.0,0.1,SW,"Not Recommended",,
"Wed 27th Jan 2021","3 - 4am",15.0,0.0,100.0,96.3,0.1,SW,"Not Recommended",,
"Wed 27th Jan 2021","4 - 5am",13.8,0.0,100.0,97.1,0.0,N,"Not Recommended",,
"Wed 27th Jan 2021","5 - 6am",13.4,0.0,100.0,97.8,0.0,SW,"Not Recommended",,
"Wed 27th Jan 2021","6 - 7am",13.6,0.0,100.0,98.3,0.3,S,"Not Recommended",,
"Wed 27th Jan 2021","7 - 8am",16.0,0.0,100.0,98.3,1.1,SW,"Not Recommended",,
"Wed 27th Jan 2021","8 - 9am",18.3,0.0,86.9,96.3,2.3,SW,"Not Recommended",,
"Wed 27th Jan 2021","9 - 10am",20.3,0.0,1.2,86.8,2.6,S,"Not Recommended",,
"Wed 27th Jan 2021","10 - 11am",21.7,0.0,0.4,79.9,4.4,SW,"Best Conditions",,
"Wed 27th Jan 2021","11 - 12pm",24.3,0.0,0.2,69.5,3.2,W,"Best Conditions",,
"Wed 27th Jan 2021","12 - 1pm",25.4,0.0,0.2,67.2,6.1,SW,"Best Conditions",,
"Wed 27th Jan 2021","1 - 2pm",24.5,0.0,0.2,70.7,12.2,SW,"Best Conditions",,
"Wed 27th Jan 2021","2 - 3pm",25.0,0.0,0.2,69.1,10.4,SW,"Best Conditions",,
"Wed 27th Jan 2021","3 - 4pm",25.5,0.0,0.2,66.9,11.7,SW,"Best Conditions",,
"Wed 27th Jan 2021","4 - 5pm",24.7,0.0,0.2,68.5,13.4,SW,"Best Conditions",,
"Wed 27th Jan 2021","5 - 6pm",24.2,0.0,0.2,69.4,11.8,SW,"Best Conditions",,
"Wed 27th Jan 2021","6 - 7pm",23.1,0.0,0.2,72.4,13.4,SW,"Best Conditions",,
"Wed 27th Jan 2021","7 - 8pm",21.3,0.0,0.6,78.3,12.6,SW,"Best Conditions",,
"Wed 27th Jan 2021","8 - 9pm",19.4,0.0,7.4,85.4,7.3,SW,"Best Conditions",,
"Wed 27th Jan 2021","9 - 10pm",18.3,0.0,69.2,88.8,1.4,SW,"Not Recommended",,
"Wed 27th Jan 2021","10 - 11pm",17.5,0.0,99.8,92.3,0.8,W,"Not Recommended",,
"Wed 27th Jan 2021","11 - 12am",16.2,0.0,100.0,94.2,0.6,W,"Not Recommended",,
"Thu 28th Jan 2021","12 - 1am",16.0,0.0,100.0,95.9,0.0,NW,"Not Recommended",,
"Thu 28th Jan 2021","1 - 2am",15.8,0.0,100.0,96.7,0.0,NW,"Not Recommended",,
"Thu 28th Jan 2021","2 - 3am",15.9,0.0,100.0,97.2,0.0,NW,"Not Recommended",,
"Thu 28th Jan 2021","3 - 4am",16.8,0.0,100.0,97.3,0.0,N,"Not Recommended",,
"Thu 28th Jan 2021","4 - 5am",17.3,0.0,100.0,97.0,0.0,N,"Not Recommended",,
"Thu 28th Jan 2021","5 - 6am",17.5,0.0,100.0,96.6,0.0,N,"Not Recommended",,
"Thu 28th Jan 2021","6 - 7am",17.7,0.0,99.8,95.8,0.0,N,"Not Recommended",,
"Thu 28th Jan 2021","7 - 8am",18.2,0.0,86.1,94.1,0.3,W,"Not Recommended",,
"Thu 28th Jan 2021","8 - 9am",19.7,0.0,11.5,87.3,7.2,SW,"Best Conditions",,
"Thu 28th Jan 2021","9 - 10am",20.2,0.0,27.9,85.3,8.0,W,"Best Conditions",,
"Thu 28th Jan 2021","10 - 11am",20.9,0.0,7.8,82.7,13.7,SW,"Best Conditions",,
"Thu 28th Jan 2021","11 - 12pm",21.2,0.0,13.4,77.1,14.1,SW,"Best Conditions",,
"Thu 28th Jan 2021","12 - 1pm",22.2,0.0,0.4,68.9,15.2,SW,"Extreme Caution",,
"Thu 28th Jan 2021","1 - 2pm",22.9,0.0,0.3,67.9,17.2,SW,"Extreme Caution",,
"Thu 28th Jan 2021","2 - 3pm",23.7,0.0,0.2,62.4,17.5,SW,"Extreme Caution",,
"Thu 28th Jan 2021","3 - 4pm",24.0,0.0,0.2,60.3,16.9,SW,"Extreme Caution",,
"Thu 28th Jan 2021","4 - 5pm",23.8,0.0,0.2,61.1,18.0,SW,"Extreme Caution",,
"Thu 28th Jan 2021","5 - 6pm",23.1,0.0,0.2,65.7,17.6,SW,"Extreme Caution",,
"Thu 28th Jan 2021","6 - 7pm",22.4,0.0,0.5,70.7,16.0,SW,"Extreme Caution",,
"Thu 28th Jan 2021","7 - 8pm",21.1,0.0,16.1,79.1,12.3,SW,"Best Conditions",,
"Thu 28th Jan 2021","8 - 9pm",18.2,0.0,99.6,92.8,13.7,SW,"Best Conditions",,
"Thu 28th Jan 2021","9 - 10pm",17.5,0.0,37.4,90.4,9.2,SW,"Best Conditions",,
"Thu 28th Jan 2021","10 - 11pm",17.4,0.0,4.9,84.8,4.7,SW,"Best Conditions",,
"Thu 28th Jan 2021","11 - 12am",17.2,0.0,1.5,79.8,8.9,S,"Best Conditions",,
"Fri 29th Jan 2021","12 - 1am",16.3,0.0,0.9,75.7,8.3,SW,"Best Conditions",,
"Fri 29th Jan 2021","1 - 2am",15.9,0.0,0.6,71.6,8.8,SW,"Best Conditions",,
"Fri 29th Jan 2021","2 - 3am",15.9,0.0,0.5,71.9,1.3,S,"Not Recommended",,
"Fri 29th Jan 2021","3 - 4am",16.1,0.0,0.4,66.6,11.1,SW,"Best Conditions",,
"Fri 29th Jan 2021","4 - 5am",16.3,0.0,0.4,66.4,8.4,SW,"Best Conditions",,
"Fri 29th Jan 2021","5 - 6am",16.1,0.0,0.4,66.6,9.1,S,"Best Conditions",,
"Fri 29th Jan 2021","6 - 7am",15.2,0.0,0.4,64.7,4.9,SW,"Best Conditions",,
"Fri 29th Jan 2021","7 - 8am",16.0,0.0,0.4,67.5,7.4,SW,"Best Conditions",,
"Fri 29th Jan 2021","8 - 9am",17.8,0.0,0.3,63.3,11.3,S,"Best Conditions",,
"Fri 29th Jan 2021","9 - 10am",18.2,0.0,4.2,63.2,16.2,S,"Extreme Caution",,
"Fri 29th Jan 2021","10 - 11am",19.0,0.0,0.3,56.5,18.0,S,"Extreme Caution",,
"Fri 29th Jan 2021","11 - 12pm",19.5,0.0,0.2,50.5,20.5,SW,"Not Recommended",,
"Fri 29th Jan 2021","12 - 1pm",19.1,0.0,2.2,56.2,22.2,SW,"Not Recommended",,
"Fri 29th Jan 2021","1 - 2pm",19.6,0.0,0.2,53.3,20.1,SW,"Extreme Caution",,
"Fri 29th Jan 2021","2 - 3pm",19.5,0.0,0.6,53.5,19.0,SW,"Extreme Caution",,
"Fri 29th Jan 2021","3 - 4pm",20.1,0.0,0.2,52.1,18.7,S,"Extreme Caution",,
"Fri 29th Jan 2021","4 - 5pm",20.1,0.0,0.2,49.1,18.2,SW,"Extreme Caution",,
"Fri 29th Jan 2021","5 - 6pm",19.5,0.0,0.2,51.9,17.3,SW,"Extreme Caution",,
"Fri 29th Jan 2021","6 - 7pm",19.7,0.0,0.2,53.2,12.1,SW,"Best Conditions",,
"Fri 29th Jan 2021","7 - 8pm",19.1,0.0,0.3,60.8,13.3,SW,"Best Conditions",,
"Fri 29th Jan 2021","8 - 9pm",17.3,0.0,0.9,68.7,4.9,SW,"Best Conditions",,
"Fri 29th Jan 2021","9 - 10pm",14.3,0.0,49.1,78.3,0.0,SW,"Not Recommended",,
"Fri 29th Jan 2021","10 - 11pm",12.4,0.0,95.4,87.5,0.0,N,"Not Recommended",,
"Fri 29th Jan 2021","11 - 12am",11.3,0.0,100.0,92.0,0.0,N,"Not Recommended",,
"Sat 30th Jan 2021","12 - 1am",10.6,0.0,100.0,94.4,0.0,N,"Not Recommended",,
"Sat 30th Jan 2021","1 - 2am",10.3,0.0,100.0,95.7,0.0,N,"Not Recommended",,
"Sat 30th Jan 2021","2 - 3am",10.7,0.0,100.0,96.3,0.0,N,"Not Recommended",,
"Sat 30th Jan 2021","3 - 4am",12.2,0.0,100.0,96.1,1.4,NE,"Not Recommended",,
"Sat 30th Jan 2021","4 - 5am",14.0,0.0,100.0,87.0,2.5,NE,"Not Recommended",,
"Sat 30th Jan 2021","5 - 6am",13.9,0.0,99.7,87.0,1.4,E,"Not Recommended",,
"Sat 30th Jan 2021","6 - 7am",13.3,0.0,87.7,84.8,2.4,E,"Not Recommended",,
"Sat 30th Jan 2021","7 - 8am",15.1,0.0,4.1,71.3,4.4,E,"Best Conditions",,
"Sat 30th Jan 2021","8 - 9am",17.0,0.0,0.3,59.3,9.0,E,"Best Conditions",,
"Sat 30th Jan 2021","9 - 10am",18.1,0.0,0.2,52.6,9.3,E,"Best Conditions",,
"Sat 30th Jan 2021","10 - 11am",19.5,0.0,0.2,44.0,8.3,E,"Best Conditions",,
"Sat 30th Jan 2021","11 - 12pm",20.6,0.0,0.2,41.6,7.3,E,"Suitable With Caution",,
"Sat 30th Jan 2021","12 - 1pm",21.8,0.0,0.2,37.9,8.3,SE,"Suitable With Caution",,
"Sat 30th Jan 2021","1 - 2pm",22.2,0.0,0.2,36.7,10.0,SE,"Suitable With Caution",,
"Sat 30th Jan 2021","2 - 3pm",22.8,0.0,0.2,34.1,11.0,SE,"Suitable With Caution",,
"Sat 30th Jan 2021","3 - 4pm",23.5,0.0,0.2,31.7,8.6,SE,"Suitable With Caution",,
"Sat 30th Jan 2021","4 - 5pm",24.0,0.0,0.2,33.9,9.3,E,"Suitable With Caution",,
"Sat 30th Jan 2021","5 - 6pm",22.6,0.0,0.2,42.0,11.0,NE,"Suitable With Caution",,
"Sat 30th Jan 2021","6 - 7pm",21.5,0.0,0.2,49.5,8.8,NE,"Suitable With Caution",,
"Sat 30th Jan 2021","7 - 8pm",20.3,0.0,0.2,56.1,6.8,NE,"Best Conditions",,
"Sat 30th Jan 2021","8 - 9pm",18.1,0.0,0.4,63.8,4.6,NE,"Best Conditions",,
"Sat 30th Jan 2021","9 - 10pm",15.0,0.0,35.7,75.6,0.1,N,"Not Recommended",,
"Sat 30th Jan 2021","10 - 11pm",12.6,0.0,98.1,86.6,0.0,N,"Not Recommended",,
"Sat 30th Jan 2021","11 - 12am",11.4,0.0,100.0,91.7,0.0,N,"Not Recommended",,
"Sun 31st Jan 2021","12 - 1am",10.4,0.0,100.0,94.1,0.0,N,"Not Recommended",,
"Sun 31st Jan 2021","1 - 2am",9.7,0.0,100.0,95.4,0.0,N,"Not Recommended",,
"Sun 31st Jan 2021","2 - 3am",9.0,0.0,100.0,96.4,0.0,N,"Not Recommended",,
"Sun 31st Jan 2021","3 - 4am",8.6,0.0,99.9,97.1,0.0,N,"Not Recommended",,
"Sun 31st Jan 2021","4 - 5am",8.3,0.0,99.9,97.6,0.0,N,"Not Recommended",,
"Sun 31st Jan 2021","5 - 6am",7.7,0.0,100.0,98.0,0.0,N,"Not Recommended",,
"Sun 31st Jan 2021","6 - 7am",7.3,0.0,100.0,98.4,0.0,N,"Not Recommended",,
"Sun 31st Jan 2021","7 - 8am",10.5,0.0,100.0,97.2,0.0,N,"Not Recommended",,
"Sun 31st Jan 2021","8 - 9am",16.7,0.0,66.8,80.5,2.3,E,"Not Recommended",,
"Sun 31st Jan 2021","9 - 10am",19.8,0.0,0.2,53.4,5.7,E,"Best Conditions",,
"Sun 31st Jan 2021","10 - 11am",21.3,0.0,0.2,43.8,7.9,E,"Suitable With Caution",,
"Sun 31st Jan 2021","11 - 12pm",22.2,0.0,0.2,43.0,8.6,SE,"Suitable With Caution",,
"Sun 31st Jan 2021","12 - 1pm",23.2,0.0,0.2,38.3,9.9,SE,"Suitable With Caution",,
"Sun 31st Jan 2021","1 - 2pm",23.5,0.0,0.2,37.6,9.4,SE,"Suitable With Caution",,
"Sun 31st Jan 2021","2 - 3pm",23.8,0.0,0.2,37.9,7.8,E,"Suitable With Caution",,
"Sun 31st Jan 2021","3 - 4pm",24.3,0.0,0.2,36.7,7.8,E,"Suitable With Caution",,
"Sun 31st Jan 2021","4 - 5pm",24.6,0.0,0.2,37.7,6.0,E,"Suitable With Caution",,
"Sun 31st Jan 2021","5 - 6pm",22.9,0.0,0.2,48.7,5.7,SE,"Suitable With Caution",,
"Sun 31st Jan 2021","6 - 7pm",22.9,0.0,0.2,49.5,5.5,E,"Suitable With Caution",,
"Sun 31st Jan 2021","7 - 8pm",21.9,0.0,0.2,57.0,10.3,SW,"Best Conditions",,
"Sun 31st Jan 2021","8 - 9pm",19.2,0.0,2.6,68.7,4.4,S,"Best Conditions",,
"Sun 31st Jan 2021","9 - 10pm",16.4,0.0,61.3,78.5,0.1,S,"Not Recommended",,
"Sun 31st Jan 2021","10 - 11pm",13.8,0.0,99.5,89.7,0.1,S,"Not Recommended",,
"Sun 31st Jan 2021","11 - 12am",12.7,0.0,100.0,93.3,0.0,N,"Not Recommended",,
"Mon 1st Feb 2021","12 - 1am",11.8,0.0,100.0,95.3,0.0,N,"Not Recommended",,
"Mon 1st Feb 2021","1 - 2am",10.8,0.0,100.0,96.4,0.0,N,"Not Recommended",,
"Mon 1st Feb 2021","2 - 3am",10.3,0.0,100.0,97.1,0.0,N,"Not Recommended",,
"Mon 1st Feb 2021","3 - 4am",9.5,0.0,100.0,97.6,0.0,N,"Not Recommended",,
"Mon 1st Feb 2021","4 - 5am",9.1,0.0,99.9,98.1,0.0,N,"Not Recommended",,
"Mon 1st Feb 2021","5 - 6am",8.7,0.0,100.0,98.5,0.0,N,"Not Recommended",,
"Mon 1st Feb 2021","6 - 7am",8.4,0.0,100.0,98.8,0.0,N,"Not Recommended",,
"Mon 1st Feb 2021","7 - 8am",10.8,0.0,100.0,98.0,0.0,NE,"Not Recommended",,
"Mon 1st Feb 2021","8 - 9am",16.0,0.0,84.1,92.4,1.8,SW,"Not Recommended",,
"Mon 1st Feb 2021","9 - 10am",20.5,0.0,0.3,69.5,3.1,E,"Best Conditions",,
"Mon 1st Feb 2021","10 - 11am",21.3,0.0,0.2,63.7,4.0,SW,"Best Conditions",,
"Mon 1st Feb 2021","11 - 12pm",22.3,0.0,0.2,56.8,2.7,W,"Not Recommended",,
"Mon 1st Feb 2021","12 - 1pm",23.5,0.0,0.2,53.3,7.5,SW,"Best Conditions",,
"Mon 1st Feb 2021","1 - 2pm",24.3,0.0,0.2,49.5,7.3,SW,"Suitable With Caution",,
"Mon 1st Feb 2021","2 - 3pm",23.9,0.0,0.2,52.8,14.1,SW,"Best Conditions",,
"Mon 1st Feb 2021","3 - 4pm",23.5,0.0,0.2,56.6,14.8,SW,"Best Conditions",,
"Mon 1st Feb 2021","4 - 5pm",23.6,0.0,0.2,53.9,14.0,SW,"Best Conditions",,
"Mon 1st Feb 2021","5 - 6pm",23.0,0.0,0.2,47.5,13.7,SW,"Suitable With Caution",,
"Mon 1st Feb 2021","6 - 7pm",23.3,0.0,0.2,48.6,9.8,SW,"Suitable With Caution",,
"Mon 1st Feb 2021","7 - 8pm",22.5,0.0,0.2,51.6,4.2,SE,"Best Conditions",,
"Mon 1st Feb 2021","8 - 9pm",19.1,0.0,4.2,62.2,0.9,E,"Not Recommended",,
"Mon 1st Feb 2021","9 - 10pm",16.0,0.0,55.6,75.6,0.6,S,"Not Recommended",,
"Mon 1st Feb 2021","10 - 11pm",13.4,0.0,97.7,86.9,0.0,N,"Not Recommended",,
"Mon 1st Feb 2021","11 - 12am",12.3,0.0,100.0,92.1,0.0,N,"Not Recommended",,
"Tue 2nd Feb 2021","12 - 1am",11.5,0.0,100.0,94.1,0.0,N,"Not Recommended",,
"Tue 2nd Feb 2021","1 - 2am",10.8,0.0,100.0,95.5,0.0,N,"Not Recommended",,
"Tue 2nd Feb 2021","2 - 3am",10.5,0.0,100.0,96.4,0.0,N,"Not Recommended",,
"Tue 2nd Feb 2021","3 - 4am",11.6,0.0,100.0,96.8,0.0,N,"Not Recommended",,
"Tue 2nd Feb 2021","4 - 5am",11.5,0.0,100.0,97.0,0.0,N,"Not Recommended",,
"Tue 2nd Feb 2021","5 - 6am",11.3,0.0,100.0,97.1,0.0,N,"Not Recommended",,
"Tue 2nd Feb 2021","6 - 7am",11.0,0.0,100.0,97.4,0.0,N,"Not Recommended",,
"Tue 2nd Feb 2021","7 - 8am",12.9,0.0,100.0,96.2,0.0,N,"Not Recommended",,
"Tue 2nd Feb 2021","8 - 9am",17.2,0.0,66.4,85.3,0.0,N,"Not Recommended",,
"Tue 2nd Feb 2021","9 - 10am",21.0,0.0,0.2,67.5,2.1,S,"Not Recommended",,
"Tue 2nd Feb 2021","10 - 11am",22.4,0.0,0.2,57.8,4.1,SW,"Best Conditions",,
"Tue 2nd Feb 2021","11 - 12pm",23.1,0.0,0.2,53.4,5.5,SW,"Best Conditions",,
"Tue 2nd Feb 2021","12 - 1pm",24.0,0.0,0.2,52.2,5.5,SW,"Best Conditions",,
"Tue 2nd Feb 2021","1 - 2pm",23.9,0.0,0.2,53.2,6.3,SW,"Best Conditions",,
"Tue 2nd Feb 2021","2 - 3pm",23.7,0.0,0.2,56.9,9.6,SW,"Best Conditions",,
"Tue 2nd Feb 2021","3 - 4pm",24.1,0.0,0.2,56.5,6.8,SW,"Best Conditions",,
"Tue 2nd Feb 2021","4 - 5pm",24.6,0.0,0.2,52.4,14.2,SW,"Best Conditions",,
"Tue 2nd Feb 2021","5 - 6pm",24.3,0.0,0.2,51.0,13.8,SW,"Best Conditions",,
"Tue 2nd Feb 2021","6 - 7pm",23.1,0.0,0.2,55.2,12.0,SW,"Best Conditions",,
"Tue 2nd Feb 2021","7 - 8pm",21.6,0.0,0.2,57.0,9.7,SW,"Best Conditions",,
"Tue 2nd Feb 2021","8 - 9pm",19.1,0.0,1.9,69.4,5.4,SW,"Best Conditions",,
"Tue 2nd Feb 2021","9 - 10pm",17.1,0.0,55.0,80.5,2.4,SW,"Not Recommended",,
"Tue 2nd Feb 2021","10 - 11pm",15.2,0.0,98.6,88.3,0.1,W,"Not Recommended",,
"Tue 2nd Feb 2021","11 - 12am",13.5,0.0,100.0,92.9,0.0,N,"Not Recommended",,
"Wed 3rd Feb 2021","12 - 1am",12.6,0.0,100.0,95.2,0.0,N,"Not Recommended",,
"Wed 3rd Feb 2021","1 - 2am",12.2,0.0,100.0,96.3,0.0,N,"Not Recommended",,
"Wed 3rd Feb 2021","2 - 3am",11.1,0.0,99.9,97.1,0.0,N,"Not Recommended",,
"Wed 3rd Feb 2021","3 - 4am",10.5,0.0,99.9,97.7,0.0,N,"Not Recommended",,
"Wed 3rd Feb 2021","4 - 5am",9.4,0.0,99.9,98.1,0.0,N,"Not Recommended",,
"Wed 3rd Feb 2021","5 - 6am",8.8,0.0,99.9,98.5,0.0,N,"Not Recommended",,
"Wed 3rd Feb 2021","6 - 7am",8.4,0.0,99.9,98.8,0.0,N,"Not Recommended",,
"Wed 3rd Feb 2021","7 - 8am",11.0,0.0,100.0,98.3,0.0,N,"Not Recommended",,
"Wed 3rd Feb 2021","8 - 9am",15.4,0.0,83.8,94.3,2.3,SW,"Not Recommended",,
"Wed 3rd Feb 2021","9 - 10am",20.1,0.0,0.4,77.7,5.9,SW,"Best Conditions",,
"Wed 3rd Feb 2021","10 - 11am",22.0,0.0,0.3,65.0,9.4,SW,"Best Conditions",,
"Wed 3rd Feb 2021","11 - 12pm",23.0,0.0,0.2,57.3,9.2,SW,"Best Conditions",,
"Wed 3rd Feb 2021","12 - 1pm",23.9,0.0,0.2,54.9,8.0,SW,"Best Conditions",,
"Wed 3rd Feb 2021","1 - 2pm",24.7,0.0,0.2,55.5,10.9,SW,"Best Conditions",,
"Wed 3rd Feb 2021","2 - 3pm",24.3,0.0,0.2,57.7,13.1,SW,"Best Conditions",,
"Wed 3rd Feb 2021","3 - 4pm",24.8,0.0,0.2,54.0,13.2,SW,"Best Conditions",,
"Wed 3rd Feb 2021","4 - 5pm",24.2,0.0,0.2,55.7,14.6,SW,"Best Conditions",,
"Wed 3rd Feb 2021","5 - 6pm",23.7,0.0,0.2,59.6,13.2,SW,"Best Conditions",,
"Wed 3rd Feb 2021","6 - 7pm",23.5,0.0,0.2,59.8,10.5,SW,"Best Conditions",,
"Wed 3rd Feb 2021","7 - 8pm",22.3,0.0,0.3,63.7,9.2,SW,"Best Conditions",,
"Wed 3rd Feb 2021","8 - 9pm",19.7,0.0,28.1,73.1,3.6,SW,"Best Conditions",,
"Wed 3rd Feb 2021","9 - 10pm",16.3,0.0,96.8,84.7,0.0,W,"Not Recommended",,
"Wed 3rd Feb 2021","10 - 11pm",13.9,0.0,100.0,92.1,0.0,W,"Not Recommended",,
"Wed 3rd Feb 2021","11 - 12am",13.1,0.0,100.0,94.9,0.0,N,"Not Recommended",,
"Thu 4th Feb 2021","12 - 1am",12.3,0.0,99.7,96.3,0.0,N,"Not Recommended",,
"Thu 4th Feb 2021","1 - 2am",11.4,0.0,99.4,97.1,0.0,N,"Not Recommended",,
"Thu 4th Feb 2021","2 - 3am",10.8,0.0,99.5,97.7,0.0,N,"Not Recommended",,
"Thu 4th Feb 2021","3 - 4am",11.0,0.0,99.7,98.1,0.0,N,"Not Recommended",,
"Thu 4th Feb 2021","4 - 5am",10.4,0.0,99.7,98.4,0.0,N,"Not Recommended",,
"Thu 4th Feb 2021","5 - 6am",10.1,0.0,99.8,98.7,0.0,N,"Not Recommended",,
"Thu 4th Feb 2021","6 - 7am",9.9,0.0,99.9,98.9,0.0,N,"Not Recommended",,
"Thu 4th Feb 2021","7 - 8am",11.7,0.0,100.0,98.7,0.0,W,"Not Recommended",,
"Thu 4th Feb 2021","8 - 9am",15.6,0.0,99.9,96.3,0.0,S,"Not Recommended",,
"Thu 4th Feb 2021","9 - 10am",20.6,0.0,15.6,78.0,4.4,E,"Best Conditions",,
"Thu 4th Feb 2021","10 - 11am",22.5,0.0,0.2,66.7,6.6,E,"Best Conditions",,
"Thu 4th Feb 2021","11 - 12pm",24.3,0.0,0.2,55.9,8.6,NE,"Best Conditions",,
"Thu 4th Feb 2021","12 - 1pm",25.7,0.0,0.2,48.0,8.3,E,"Suitable With Caution",,
"Thu 4th Feb 2021","1 - 2pm",26.2,0.0,0.2,47.9,12.1,NE,"Suitable With Caution",,
"Thu 4th Feb 2021","2 - 3pm",26.6,0.0,0.2,46.9,11.8,NE,"Suitable With Caution",,
"Thu 4th Feb 2021","3 - 4pm",26.1,0.0,0.1,48.1,12.7,NE,"Suitable With Caution",,
"Thu 4th Feb 2021","4 - 5pm",26.2,0.0,0.2,49.6,10.6,NE,"Suitable With Caution",,
"Thu 4th Feb 2021","5 - 6pm",25.8,0.0,0.2,49.7,9.5,NE,"Suitable With Caution",,
"Thu 4th Feb 2021","6 - 7pm",24.6,0.0,0.2,52.7,10.0,NE,"Best Conditions",,
"Thu 4th Feb 2021","7 - 8pm",23.1,0.0,0.2,61.8,8.6,NE,"Best Conditions",,
"Thu 4th Feb 2021","8 - 9pm",21.0,0.0,15.3,71.4,7.1,NE,"Best Conditions",,
"Thu 4th Feb 2021","9 - 10pm",19.0,0.0,86.0,80.4,0.8,N,"Not Recommended",,
"Thu 4th Feb 2021","10 - 11pm",17.2,0.0,98.6,88.2,0.5,N,"Not Recommended",,
"Thu 4th Feb 2021","11 - 12am",17.3,0.0,93.6,89.3,0.0,NW,"Not Recommended",,
"Fri 5th Feb 2021","12 - 1am",16.9,0.0,96.9,90.3,0.0,W,"Not Recommended",,
"Fri 5th Feb 2021","1 - 2am",17.2,0.0,83.7,91.0,0.0,N,"Not Recommended",,
"Fri 5th Feb 2021","2 - 3am",17.4,0.0,82.8,90.3,0.0,N,"Not Recommended",,
"Fri 5th Feb 2021","3 - 4am",16.7,0.0,96.9,91.4,0.0,N,"Not Recommended",,
"Fri 5th Feb 2021","4 - 5am",15.7,0.0,99.9,94.4,0.0,N,"Not Recommended",,
"Fri 5th Feb 2021","5 - 6am",15.3,0.0,100.0,95.5,0.0,N,"Not Recommended",,
"Fri 5th Feb 2021","6 - 7am",14.6,0.0,100.0,96.4,0.0,N,"Not Recommended",,
"Fri 5th Feb 2021","7 - 8am",15.4,0.0,99.8,96.7,0.0,W,"Not Recommended",,
"Fri 5th Feb 2021","8 - 9am",19.5,0.0,18.8,85.7,0.0,N,"Not Recommended",,
"Fri 5th Feb 2021","9 - 10am",22.0,0.0,0.3,69.8,2.3,SW,"Not Recommended",,
"Fri 5th Feb 2021","10 - 11am",24.2,0.0,0.2,58.5,4.4,NW,"Best Conditions",,
"Fri 5th Feb 2021","11 - 12pm",23.8,0.0,0.2,61.0,8.1,SW,"Best Conditions",,
"Fri 5th Feb 2021","12 - 1pm",24.4,0.0,0.2,58.2,8.6,SW,"Best Conditions",,
"Fri 5th Feb 2021","1 - 2pm",24.5,0.0,0.2,59.0,9.5,SW,"Best Conditions",,
"Fri 5th Feb 2021","2 - 3pm",23.5,0.0,0.2,63.2,6.8,NE,"Best Conditions",,
"Fri 5th Feb 2021","3 - 4pm",23.6,0.0,0.2,63.4,3.8,N,"Best Conditions",,
"Fri 5th Feb 2021","4 - 5pm",25.5,0.0,0.2,54.9,12.6,SW,"Best Conditions",,
"Fri 5th Feb 2021","5 - 6pm",24.4,0.0,0.2,55.8,12.7,SW,"Best Conditions",,
"Fri 5th Feb 2021","6 - 7pm",23.4,0.0,0.2,57.6,10.4,SW,"Best Conditions",,
"Fri 5th Feb 2021","7 - 8pm",22.0,0.0,0.2,62.8,8.8,SW,"Best Conditions",,
