"MetWatch hourly weather data for Kumeu, Auckland"
Date,Time,"Air Temp. (°C)","Rainfall (mm)","Leaf Wetness (%)","Relative Humidity (%)","Wind Speed (km/h)","Wind Direction","Spray Drift Risk","Backup Data","Missing Data"
"Mon 16th Mar 2020","1 - 2am",10.9,0.0,98.2,99.1,0.1,NW,"Not Recommended",,
"Mon 16th Mar 2020","2 - 3am",10.3,0.0,98.3,99.5,0.0,N,"Not Recommended",,
"Mon 16th Mar 2020","3 - 4am",10.1,0.0,98.5,99.8,0.0,N,"Not Recommended",,
"Mon 16th Mar 2020","4 - 5am",10.1,0.0,98.6,100.0,0.0,N,"Not Recommended",,
"Mon 16th Mar 2020","5 - 6am",9.6,0.0,98.8,100.0,0.0,N,"Not Recommended",,
"Mon 16th Mar 2020","6 - 7am",9.6,0.0,98.9,100.0,0.0,N,"Not Recommended",,
"Mon 16th Mar 2020","7 - 8am",10.0,0.0,99.1,100.0,0.0,N,"Not Recommended",,
"Mon 16th Mar 2020","8 - 9am",11.2,0.0,99.3,100.0,0.0,N,"Not Recommended",,
"Mon 16th Mar 2020","9 - 10am",14.4,0.0,99.6,99.4,0.2,SW,"Not Recommended",,
"Mon 16th Mar 2020","10 - 11am",17.3,0.0,58.7,89.3,0.4,SW,"Not Recommended",,
"Mon 16th Mar 2020","11 - 12pm",19.8,0.0,0.2,75.0,2.6,S,"Not Recommended",,
"Mon 16th Mar 2020","12 - 1pm",20.7,0.0,0.2,68.6,2.9,S,"Not Recommended",,
"Mon 16th Mar 2020","1 - 2pm",21.1,0.0,0.2,66.1,2.6,E,"Not Recommended",,
"Mon 16th Mar 2020","2 - 3pm",20.4,0.0,0.2,65.7,7.6,S,"Best Conditions",,
"Mon 16th Mar 2020","3 - 4pm",20.4,0.0,0.2,63.2,5.9,SE,"Best Conditions",,
"Mon 16th Mar 2020","4 - 5pm",20.4,0.0,0.2,59.4,5.8,SE,"Best Conditions",,
"Mon 16th Mar 2020","5 - 6pm",19.5,0.0,0.2,66.0,7.0,SE,"Best Conditions",,
"Mon 16th Mar 2020","6 - 7pm",18.5,0.0,0.3,73.4,2.4,SE,"Not Recommended",,
"Mon 16th Mar 2020","7 - 8pm",17.5,0.0,2.1,78.1,0.2,SE,"Not Recommended",,
"Mon 16th Mar 2020","8 - 9pm",16.3,0.0,28.8,84.5,0.0,N,"Not Recommended",,
"Mon 16th Mar 2020","9 - 10pm",15.3,0.0,63.5,89.7,0.0,N,"Not Recommended",,
"Mon 16th Mar 2020","10 - 11pm",14.9,0.0,82.1,92.8,0.0,N,"Not Recommended",,
"Mon 16th Mar 2020","11 - 12am",14.5,0.0,93.2,95.1,0.0,N,"Not Recommended",,
"Tue 17th Mar 2020","12 - 1am",14.4,0.0,96.8,96.4,0.0,N,"Not Recommended",,
"Tue 17th Mar 2020","1 - 2am",14.2,0.0,97.2,97.3,0.0,N,"Not Recommended",,
"Tue 17th Mar 2020","2 - 3am",14.4,0.0,97.3,97.8,0.0,N,"Not Recommended",,
"Tue 17th Mar 2020","3 - 4am",16.3,0.0,30.6,91.3,1.0,SE,"Not Recommended",,
"Tue 17th Mar 2020","4 - 5am",17.9,0.0,1.4,81.9,5.7,SE,"Best Conditions",,
"Tue 17th Mar 2020","5 - 6am",17.9,0.0,0.8,78.8,9.5,SE,"Best Conditions",,
"Tue 17th Mar 2020","6 - 7am",18.0,0.0,0.4,70.7,11.2,SE,"Best Conditions",,
"Tue 17th Mar 2020","7 - 8am",17.4,0.0,0.3,65.3,13.7,SE,"Best Conditions",,
"Tue 17th Mar 2020","8 - 9am",17.3,0.0,0.2,60.9,13.2,SE,"Best Conditions",,
"Tue 17th Mar 2020","9 - 10am",17.5,0.0,0.2,57.9,15.8,SE,"Extreme Caution",,
"Tue 17th Mar 2020","10 - 11am",17.8,0.0,0.2,55.4,13.6,SE,"Best Conditions",,
"Tue 17th Mar 2020","11 - 12pm",18.3,0.0,0.2,54.4,10.4,SE,"Best Conditions",,
"Tue 17th Mar 2020","12 - 1pm",19.5,0.0,0.2,51.1,15.2,SE,"Extreme Caution",,
"Tue 17th Mar 2020","1 - 2pm",20.8,0.0,0.2,47.7,15.7,SE,"Extreme Caution",,
"Tue 17th Mar 2020","2 - 3pm",21.3,0.0,0.1,45.2,16.4,SE,"Extreme Caution",,
"Tue 17th Mar 2020","3 - 4pm",21.9,0.0,0.1,42.7,15.7,SE,"Extreme Caution",,
"Tue 17th Mar 2020","4 - 5pm",21.6,0.0,0.1,48.3,11.9,S,"Suitable With Caution",,
"Tue 17th Mar 2020","5 - 6pm",21.6,0.0,0.1,49.8,11.6,S,"Suitable With Caution",,
"Tue 17th Mar 2020","6 - 7pm",20.3,0.0,0.2,54.7,11.0,S,"Best Conditions",,
"Tue 17th Mar 2020","7 - 8pm",18.3,0.0,0.2,63.5,4.9,S,"Best Conditions",,
"Tue 17th Mar 2020","8 - 9pm",17.0,0.0,0.2,63.6,5.2,SE,"Best Conditions",,
"Tue 17th Mar 2020","9 - 10pm",16.3,0.0,0.2,55.9,5.6,E,"Best Conditions",,
"Tue 17th Mar 2020","10 - 11pm",15.3,0.0,0.2,52.7,9.9,E,"Best Conditions",,
"Tue 17th Mar 2020","11 - 12am",14.1,0.0,0.2,53.1,6.6,E,"Best Conditions",,
"Wed 18th Mar 2020","12 - 1am",13.6,0.0,0.2,52.2,6.7,E,"Best Conditions",,
"Wed 18th Mar 2020","1 - 2am",12.9,0.0,0.2,55.0,5.3,E,"Best Conditions",,
"Wed 18th Mar 2020","2 - 3am",11.2,0.0,0.3,64.3,2.2,NE,"Not Recommended",,
"Wed 18th Mar 2020","3 - 4am",7.2,0.0,28.0,82.1,0.4,NE,"Not Recommended",,
"Wed 18th Mar 2020","4 - 5am",5.5,0.0,94.2,90.2,0.0,N,"Not Recommended",,
"Wed 18th Mar 2020","5 - 6am",4.6,0.0,94.7,93.9,0.0,N,"Not Recommended",,
"Wed 18th Mar 2020","6 - 7am",3.9,0.0,94.6,95.9,0.1,NE,"Not Recommended",,
"Wed 18th Mar 2020","7 - 8am",3.6,0.0,96.0,97.1,0.2,SE,"Not Recommended",,
"Wed 18th Mar 2020","8 - 9am",8.5,0.0,77.3,92.2,1.5,SW,"Not Recommended",,
"Wed 18th Mar 2020","9 - 10am",15.2,0.0,0.2,56.9,4.5,S,"Best Conditions",,
"Wed 18th Mar 2020","10 - 11am",16.8,0.0,0.2,47.5,10.7,SE,"Best Conditions",,
"Wed 18th Mar 2020","11 - 12pm",17.5,0.0,0.2,46.4,9.0,E,"Best Conditions",,
"Wed 18th Mar 2020","12 - 1pm",18.3,0.0,0.2,45.8,8.2,E,"Best Conditions",,
"Wed 18th Mar 2020","1 - 2pm",19.2,0.0,0.1,42.6,7.8,SE,"Best Conditions",,
"Wed 18th Mar 2020","2 - 3pm",20.1,0.0,0.1,39.2,6.5,SE,"Suitable With Caution",,
"Wed 18th Mar 2020","3 - 4pm",20.5,0.0,0.2,39.2,9.5,S,"Suitable With Caution",,
"Wed 18th Mar 2020","4 - 5pm",19.5,0.0,0.2,45.3,14.7,SW,"Best Conditions",,
"Wed 18th Mar 2020","5 - 6pm",19.0,0.0,0.2,49.5,12.2,SW,"Best Conditions",,
"Wed 18th Mar 2020","6 - 7pm",17.8,0.0,0.2,58.6,10.3,SW,"Best Conditions",,
"Wed 18th Mar 2020","7 - 8pm",15.5,0.0,0.4,69.0,5.1,SW,"Best Conditions",,
"Wed 18th Mar 2020","8 - 9pm",12.6,0.0,32.3,79.5,0.1,SW,"Not Recommended",,
"Wed 18th Mar 2020","9 - 10pm",10.0,0.0,95.9,89.7,0.0,N,"Not Recommended",,
"Wed 18th Mar 2020","10 - 11pm",8.4,0.0,95.9,94.1,0.0,N,"Not Recommended",,
"Wed 18th Mar 2020","11 - 12am",7.3,0.0,95.6,96.2,0.0,N,"Not Recommended",,
"Thu 19th Mar 2020","12 - 1am",6.3,0.0,96.3,97.4,0.0,N,"Not Recommended",,
"Thu 19th Mar 2020","1 - 2am",5.8,0.0,96.8,98.3,0.0,N,"Not Recommended",,
"Thu 19th Mar 2020","2 - 3am",5.6,0.0,97.3,98.9,0.0,N,"Not Recommended",,
"Thu 19th Mar 2020","3 - 4am",5.7,0.0,97.7,99.2,0.0,N,"Not Recommended",,
"Thu 19th Mar 2020","4 - 5am",5.6,0.0,98.0,99.5,0.0,N,"Not Recommended",,
"Thu 19th Mar 2020","5 - 6am",5.4,0.0,98.2,99.7,0.0,N,"Not Recommended",,
"Thu 19th Mar 2020","6 - 7am",6.6,0.0,98.3,99.9,0.0,N,"Not Recommended",,
"Thu 19th Mar 2020","7 - 8am",6.0,0.0,98.5,100.0,0.0,N,"Not Recommended",,
"Thu 19th Mar 2020","8 - 9am",9.4,0.0,99.1,99.1,0.9,SW,"Not Recommended",,
"Thu 19th Mar 2020","9 - 10am",13.6,0.6,98.7,95.8,3.2,SW,"Not Recommended",,
"Thu 19th Mar 2020","10 - 11am",15.5,0.2,86.6,95.7,1.5,W,"Not Recommended",,
"Thu 19th Mar 2020","11 - 12pm",15.8,1.4,95.4,95.1,4.0,SW,"Not Recommended",,
"Thu 19th Mar 2020","12 - 1pm",16.2,0.6,54.0,95.6,10.4,SW,"Not Recommended",,
"Thu 19th Mar 2020","1 - 2pm",18.4,0.0,0.2,81.2,8.3,SW,"Best Conditions",,
"Thu 19th Mar 2020","2 - 3pm",19.5,0.0,0.2,71.8,16.2,SW,"Extreme Caution",,
"Thu 19th Mar 2020","3 - 4pm",20.4,0.0,0.2,61.2,16.9,SW,"Extreme Caution",,
"Thu 19th Mar 2020","4 - 5pm",19.7,0.0,0.2,62.1,15.6,SW,"Extreme Caution",,
"Thu 19th Mar 2020","5 - 6pm",19.0,0.0,0.2,64.5,15.6,SW,"Extreme Caution",,
"Thu 19th Mar 2020","6 - 7pm",18.4,0.0,0.2,69.8,10.3,SW,"Best Conditions",,
"Thu 19th Mar 2020","7 - 8pm",17.5,0.0,0.2,72.7,4.4,SW,"Best Conditions",,
"Thu 19th Mar 2020","8 - 9pm",16.9,0.0,0.3,76.5,1.3,SW,"Not Recommended",,
"Thu 19th Mar 2020","9 - 10pm",17.1,0.0,0.3,76.3,1.2,SW,"Not Recommended",,
"Thu 19th Mar 2020","10 - 11pm",16.4,0.0,2.8,80.7,1.4,SW,"Not Recommended",,
"Thu 19th Mar 2020","11 - 12am",14.7,0.0,1.7,88.0,0.0,N,"Not Recommended",,
"Fri 20th Mar 2020","12 - 1am",13.9,0.0,29.2,92.6,0.0,N,"Not Recommended",,
"Fri 20th Mar 2020","1 - 2am",14.6,0.0,0.9,89.5,0.0,N,"Not Recommended",,
"Fri 20th Mar 2020","2 - 3am",15.7,0.0,5.5,82.5,1.1,SW,"Not Recommended",,
"Fri 20th Mar 2020","3 - 4am",15.9,0.0,0.4,79.6,0.0,NW,"Not Recommended",,
"Fri 20th Mar 2020","4 - 5am",15.4,0.0,0.5,83.5,0.0,N,"Not Recommended",,
"Fri 20th Mar 2020","5 - 6am",15.8,0.0,22.2,84.0,0.1,W,"Not Recommended",,
"Fri 20th Mar 2020","6 - 7am",16.4,0.0,10.5,82.4,0.1,NW,"Not Recommended",,
"Fri 20th Mar 2020","7 - 8am",16.2,0.4,19.3,86.5,0.2,NW,"Not Recommended",,
"Fri 20th Mar 2020","8 - 9am",15.9,5.6,95.3,95.2,1.7,SW,"Not Recommended",,
"Fri 20th Mar 2020","9 - 10am",16.2,2.0,97.9,97.5,0.0,S,"Not Recommended",,
"Fri 20th Mar 2020","10 - 11am",15.6,23.0,91.2,98.4,2.4,S,"Not Recommended",,
"Fri 20th Mar 2020","11 - 12pm",16.7,3.4,48.0,98.5,0.9,SW,"Not Recommended",,
"Fri 20th Mar 2020","12 - 1pm",18.8,0.6,28.6,91.9,9.1,SW,"Not Recommended",,
"Fri 20th Mar 2020","1 - 2pm",20.4,0.0,3.7,82.7,12.1,SW,"Best Conditions",,
"Fri 20th Mar 2020","2 - 3pm",21.3,0.0,0.2,75.2,12.9,SW,"Best Conditions",,
"Fri 20th Mar 2020","3 - 4pm",19.6,1.0,57.6,85.1,10.1,SW,"Not Recommended",,
"Fri 20th Mar 2020","4 - 5pm",20.4,0.0,0.2,81.7,8.8,SW,"Best Conditions",,
"Fri 20th Mar 2020","5 - 6pm",20.0,0.0,0.3,83.0,5.2,SW,"Best Conditions",,
"Fri 20th Mar 2020","6 - 7pm",20.1,0.0,0.2,81.8,6.4,SW,"Best Conditions",,
"Fri 20th Mar 2020","7 - 8pm",18.4,0.0,16.6,88.1,1.5,SW,"Not Recommended",,
"Fri 20th Mar 2020","8 - 9pm",16.2,0.0,78.0,94.4,0.0,N,"Not Recommended",,
"Fri 20th Mar 2020","9 - 10pm",14.8,0.0,86.4,97.1,0.0,N,"Not Recommended",,
"Fri 20th Mar 2020","10 - 11pm",13.8,0.0,93.8,98.3,0.0,N,"Not Recommended",,
"Fri 20th Mar 2020","11 - 12am",12.8,0.0,95.9,99.0,0.0,N,"Not Recommended",,
"Sat 21st Mar 2020","12 - 1am",12.7,0.0,97.4,99.5,0.0,N,"Not Recommended",,
"Sat 21st Mar 2020","1 - 2am",12.4,0.0,98.0,99.8,0.0,N,"Not Recommended",,
"Sat 21st Mar 2020","2 - 3am",12.0,0.0,98.3,100.0,0.0,N,"Not Recommended",,
"Sat 21st Mar 2020","3 - 4am",11.8,0.0,98.6,100.0,0.0,N,"Not Recommended",,
"Sat 21st Mar 2020","4 - 5am",11.8,0.0,98.2,100.0,0.0,N,"Not Recommended",,
"Sat 21st Mar 2020","5 - 6am",11.7,0.0,98.0,100.0,0.0,SW,"Not Recommended",,
"Sat 21st Mar 2020","6 - 7am",11.5,0.0,97.9,100.0,0.0,N,"Not Recommended",,
"Sat 21st Mar 2020","7 - 8am",11.5,0.0,98.1,100.0,0.0,N,"Not Recommended",,
"Sat 21st Mar 2020","8 - 9am",12.7,0.0,98.3,100.0,0.0,N,"Not Recommended",,
"Sat 21st Mar 2020","9 - 10am",16.0,0.0,19.9,98.8,0.1,S,"Not Recommended",,
"Sat 21st Mar 2020","10 - 11am",20.1,0.0,0.2,76.8,2.2,NE,"Not Recommended",,
"Sat 21st Mar 2020","11 - 12pm",20.3,0.0,0.2,71.6,0.8,SW,"Not Recommended",,
"Sat 21st Mar 2020","12 - 1pm",20.6,0.0,0.1,69.0,3.4,SW,"Best Conditions",,
"Sat 21st Mar 2020","1 - 2pm",21.2,0.0,0.2,65.5,5.9,SW,"Best Conditions",,
"Sat 21st Mar 2020","2 - 3pm",22.0,0.0,0.2,60.9,6.9,SW,"Best Conditions",,
"Sat 21st Mar 2020","3 - 4pm",22.4,0.0,0.1,60.2,11.2,SW,"Best Conditions",,
"Sat 21st Mar 2020","4 - 5pm",21.7,0.0,0.2,62.0,12.5,SW,"Best Conditions",,
"Sat 21st Mar 2020","5 - 6pm",20.3,0.0,0.2,69.9,8.4,SW,"Best Conditions",,
"Sat 21st Mar 2020","6 - 7pm",19.4,0.0,0.2,75.6,3.1,SW,"Best Conditions",,
"Sat 21st Mar 2020","7 - 8pm",18.4,0.0,0.3,82.8,0.0,SW,"Not Recommended",,
"Sat 21st Mar 2020","8 - 9pm",17.0,0.0,0.7,89.6,0.0,N,"Not Recommended",,
"Sat 21st Mar 2020","9 - 10pm",16.5,0.0,23.8,93.4,0.0,N,"Not Recommended",,
"Sat 21st Mar 2020","10 - 11pm",15.5,0.0,90.2,94.4,0.0,N,"Not Recommended",,
"Sat 21st Mar 2020","11 - 12am",14.0,0.0,86.5,97.0,0.0,N,"Not Recommended",,
"Sun 22nd Mar 2020","12 - 1am",12.7,0.0,90.0,98.2,0.0,N,"Not Recommended",,
"Sun 22nd Mar 2020","1 - 2am",12.7,0.0,92.0,99.0,0.0,N,"Not Recommended",,
"Sun 22nd Mar 2020","2 - 3am",12.1,0.0,93.0,99.5,0.0,N,"Not Recommended",,
"Sun 22nd Mar 2020","3 - 4am",11.4,0.0,94.6,99.8,0.0,N,"Not Recommended",,
"Sun 22nd Mar 2020","4 - 5am",11.1,0.0,95.9,100.0,0.0,N,"Not Recommended",,
"Sun 22nd Mar 2020","5 - 6am",11.7,0.0,97.0,100.0,0.0,N,"Not Recommended",,
"Sun 22nd Mar 2020","6 - 7am",12.2,0.0,97.2,100.0,0.0,N,"Not Recommended",,
"Sun 22nd Mar 2020","7 - 8am",12.0,0.0,97.7,100.0,0.0,N,"Not Recommended",,
"Sun 22nd Mar 2020","8 - 9am",15.2,0.0,98.6,99.5,0.1,W,"Not Recommended",,
"Sun 22nd Mar 2020","9 - 10am",19.8,0.0,40.3,87.7,3.0,W,"Best Conditions",,
"Sun 22nd Mar 2020","10 - 11am",21.8,0.0,0.2,78.8,5.5,W,"Best Conditions",,
"Sun 22nd Mar 2020","11 - 12pm",22.1,0.0,0.2,76.3,5.7,W,"Best Conditions",,
"Sun 22nd Mar 2020","12 - 1pm",22.6,0.0,0.2,71.1,12.6,W,"Best Conditions",,
"Sun 22nd Mar 2020","1 - 2pm",23.1,0.0,0.1,68.2,11.1,W,"Best Conditions",,
"Sun 22nd Mar 2020","2 - 3pm",23.6,0.0,0.2,64.6,13.8,W,"Best Conditions",,
"Sun 22nd Mar 2020","3 - 4pm",23.8,0.0,0.1,62.2,12.5,W,"Best Conditions",,
"Sun 22nd Mar 2020","4 - 5pm",23.6,0.0,0.2,62.8,13.2,W,"Best Conditions",,
"Sun 22nd Mar 2020","5 - 6pm",21.9,0.0,0.2,71.3,10.1,W,"Best Conditions",,
"Sun 22nd Mar 2020","6 - 7pm",21.2,0.0,0.2,75.6,7.3,W,"Best Conditions",,
"Sun 22nd Mar 2020","7 - 8pm",20.2,0.0,0.3,78.4,1.6,W,"Not Recommended",,
"Sun 22nd Mar 2020","8 - 9pm",19.0,0.0,0.6,80.7,0.8,W,"Not Recommended",,
"Sun 22nd Mar 2020","9 - 10pm",18.3,0.0,30.1,88.9,0.1,W,"Not Recommended",,
"Sun 22nd Mar 2020","10 - 11pm",17.0,0.0,93.5,94.0,0.0,N,"Not Recommended",,
"Sun 22nd Mar 2020","11 - 12am",16.9,0.0,93.4,96.2,0.0,N,"Not Recommended",,
"Mon 23rd Mar 2020","12 - 1am",17.8,0.0,95.0,96.5,0.2,N,"Not Recommended",,
"Mon 23rd Mar 2020","1 - 2am",18.7,0.0,5.1,90.8,1.0,NW,"Not Recommended",,
"Mon 23rd Mar 2020","2 - 3am",19.1,0.0,15.4,88.9,1.7,NW,"Not Recommended",,
"Mon 23rd Mar 2020","3 - 4am",18.7,0.0,19.2,90.6,1.4,NW,"Not Recommended",,
"Mon 23rd Mar 2020","4 - 5am",18.6,0.0,80.6,91.5,1.5,NW,"Not Recommended",,
"Mon 23rd Mar 2020","5 - 6am",18.9,0.0,20.3,90.9,1.6,NW,"Not Recommended",,
"Mon 23rd Mar 2020","6 - 7am",19.1,0.0,39.0,90.4,1.1,NW,"Not Recommended",,
"Mon 23rd Mar 2020","7 - 8am",18.4,1.0,97.3,95.2,1.9,NW,"Not Recommended",,
"Mon 23rd Mar 2020","8 - 9am",18.4,0.0,76.4,97.0,0.7,W,"Not Recommended",,
"Mon 23rd Mar 2020","9 - 10am",19.2,0.0,28.9,94.9,2.7,NW,"Not Recommended",,
"Mon 23rd Mar 2020","10 - 11am",20.2,0.0,5.7,90.1,4.3,W,"Best Conditions",,
"Mon 23rd Mar 2020","11 - 12pm",20.9,0.0,0.3,83.5,5.4,W,"Best Conditions",,
"Mon 23rd Mar 2020","12 - 1pm",21.3,0.0,4.4,81.2,4.9,W,"Best Conditions",,
"Mon 23rd Mar 2020","1 - 2pm",22.1,0.0,0.2,70.3,7.0,W,"Best Conditions",,
"Mon 23rd Mar 2020","2 - 3pm",22.1,0.0,0.2,70.1,6.3,W,"Best Conditions",,
"Mon 23rd Mar 2020","3 - 4pm",22.2,0.0,0.2,70.9,6.5,NW,"Best Conditions",,
"Mon 23rd Mar 2020","4 - 5pm",21.3,0.0,2.9,73.2,6.9,W,"Best Conditions",,
"Mon 23rd Mar 2020","5 - 6pm",21.0,0.0,0.2,73.8,6.2,W,"Best Conditions",,
"Mon 23rd Mar 2020","6 - 7pm",20.5,0.0,0.2,76.4,8.4,W,"Best Conditions",,
"Mon 23rd Mar 2020","7 - 8pm",19.8,0.0,34.1,81.7,8.6,W,"Best Conditions",,
"Mon 23rd Mar 2020","8 - 9pm",19.2,0.0,57.1,85.9,4.9,W,"Best Conditions",,
"Mon 23rd Mar 2020","9 - 10pm",17.2,3.2,97.2,92.5,6.8,W,"Not Recommended",,
"Mon 23rd Mar 2020","10 - 11pm",17.4,0.0,85.3,93.0,6.8,W,"Best Conditions",,
"Mon 23rd Mar 2020","11 - 12am",17.6,0.2,0.6,85.3,10.5,W,"Not Recommended",,
"Tue 24th Mar 2020","12 - 1am",16.8,0.2,64.4,88.5,12.4,SW,"Not Recommended",,
"Tue 24th Mar 2020","1 - 2am",16.9,0.0,47.7,82.4,16.8,SW,"Extreme Caution",,
"Tue 24th Mar 2020","2 - 3am",16.3,0.0,63.3,86.3,14.1,SW,"Best Conditions",,
"Tue 24th Mar 2020","3 - 4am",16.3,0.2,22.8,81.2,12.4,SW,"Not Recommended",,
"Tue 24th Mar 2020","4 - 5am",15.6,0.0,66.6,83.9,13.2,SW,"Best Conditions",,
"Tue 24th Mar 2020","5 - 6am",15.7,0.0,47.1,82.3,11.0,SW,"Best Conditions",,
"Tue 24th Mar 2020","6 - 7am",15.4,0.2,41.4,78.1,15.6,SW,"Not Recommended",,
"Tue 24th Mar 2020","7 - 8am",15.2,0.0,51.3,74.6,17.3,SW,"Extreme Caution",,
"Tue 24th Mar 2020","8 - 9am",15.8,0.0,10.1,67.0,18.3,SW,"Extreme Caution",,
"Tue 24th Mar 2020","9 - 10am",16.3,0.0,1.1,60.7,19.5,SW,"Extreme Caution",,
"Tue 24th Mar 2020","10 - 11am",16.3,0.0,14.4,59.3,20.5,SW,"Not Recommended",,
"Tue 24th Mar 2020","11 - 12pm",16.1,0.0,34.4,69.7,16.8,SW,"Extreme Caution",,
"Tue 24th Mar 2020","12 - 1pm",16.2,0.0,29.9,67.5,17.8,SW,"Extreme Caution",,
"Tue 24th Mar 2020","1 - 2pm",17.3,0.0,1.5,58.8,21.7,SW,"Not Recommended",,
"Tue 24th Mar 2020","2 - 3pm",17.6,0.0,2.7,57.0,21.9,SW,"Not Recommended",,
"Tue 24th Mar 2020","3 - 4pm",17.0,0.0,5.9,63.8,21.8,SW,"Not Recommended",,
"Tue 24th Mar 2020","4 - 5pm",15.8,0.0,24.0,74.2,15.5,SW,"Extreme Caution",,
"Tue 24th Mar 2020","5 - 6pm",16.6,0.0,3.4,65.5,15.1,SW,"Extreme Caution",,
"Tue 24th Mar 2020","6 - 7pm",16.4,0.0,2.7,58.2,15.1,SW,"Extreme Caution",,
"Tue 24th Mar 2020","7 - 8pm",15.3,0.0,41.4,66.0,11.3,SW,"Best Conditions",,
"Tue 24th Mar 2020","8 - 9pm",13.3,0.2,97.5,86.3,6.2,SW,"Not Recommended",,
"Tue 24th Mar 2020","9 - 10pm",13.0,0.0,99.4,90.6,2.5,SW,"Not Recommended",,
"Tue 24th Mar 2020","10 - 11pm",12.3,0.0,99.0,91.4,0.2,W,"Not Recommended",,
"Tue 24th Mar 2020","11 - 12am",10.9,0.0,99.0,95.5,0.0,N,"Not Recommended",,
"Wed 25th Mar 2020","12 - 1am",10.6,0.0,99.0,97.6,0.0,N,"Not Recommended",,
"Wed 25th Mar 2020","1 - 2am",10.3,0.0,99.0,98.5,0.0,SW,"Not Recommended",,
"Wed 25th Mar 2020","2 - 3am",10.7,0.2,99.0,99.0,0.0,N,"Not Recommended",,
"Wed 25th Mar 2020","3 - 4am",11.0,0.8,98.6,99.3,0.4,S,"Not Recommended",,
"Wed 25th Mar 2020","4 - 5am",11.2,0.2,98.5,99.5,0.0,N,"Not Recommended",,
"Wed 25th Mar 2020","5 - 6am",10.7,0.0,98.4,99.8,0.1,NW,"Not Recommended",,
"Wed 25th Mar 2020","6 - 7am",10.5,0.0,98.3,99.9,0.0,N,"Not Recommended",,
"Wed 25th Mar 2020","7 - 8am",10.8,0.0,98.4,100.0,0.0,NW,"Not Recommended",,
"Wed 25th Mar 2020","8 - 9am",13.4,0.0,73.4,99.3,0.0,NW,"Not Recommended",,
"Wed 25th Mar 2020","9 - 10am",15.8,0.0,31.3,93.2,1.9,SW,"Not Recommended",,
"Wed 25th Mar 2020","10 - 11am",18.0,0.0,0.2,74.8,7.7,SW,"Best Conditions",,
"Wed 25th Mar 2020","11 - 12pm",18.7,0.0,0.2,66.8,11.3,SW,"Best Conditions",,
"Wed 25th Mar 2020","12 - 1pm",18.8,0.0,0.2,69.1,12.6,SW,"Best Conditions",,
"Wed 25th Mar 2020","1 - 2pm",19.4,0.0,0.2,66.7,12.9,SW,"Best Conditions",,
"Wed 25th Mar 2020","2 - 3pm",19.4,0.0,0.2,64.0,13.4,SW,"Best Conditions",,
"Wed 25th Mar 2020","3 - 4pm",19.8,0.0,0.2,63.2,13.0,SW,"Best Conditions",,
"Wed 25th Mar 2020","4 - 5pm",18.5,0.0,0.3,70.2,14.6,SW,"Best Conditions",,
"Wed 25th Mar 2020","5 - 6pm",17.2,0.0,0.8,77.0,7.6,S,"Best Conditions",,
"Wed 25th Mar 2020","6 - 7pm",17.9,0.0,0.2,71.0,8.1,SW,"Best Conditions",,
"Wed 25th Mar 2020","7 - 8pm",15.6,0.0,3.7,80.4,2.0,SW,"Not Recommended",,
"Wed 25th Mar 2020","8 - 9pm",13.1,0.0,89.5,90.7,0.0,N,"Not Recommended",,
"Wed 25th Mar 2020","9 - 10pm",11.6,0.0,91.1,95.0,0.0,N,"Not Recommended",,
"Wed 25th Mar 2020","10 - 11pm",12.3,0.2,96.4,97.3,0.2,NW,"Not Recommended",,
"Wed 25th Mar 2020","11 - 12am",12.0,0.0,98.1,98.2,0.0,N,"Not Recommended",,
"Thu 26th Mar 2020","12 - 1am",10.7,0.0,98.0,99.0,0.0,N,"Not Recommended",,
"Thu 26th Mar 2020","1 - 2am",10.5,0.0,98.0,99.5,0.0,NW,"Not Recommended",,
"Thu 26th Mar 2020","2 - 3am",9.8,0.0,98.0,99.8,0.0,N,"Not Recommended",,
"Thu 26th Mar 2020","3 - 4am",9.1,0.0,98.1,100.0,0.0,N,"Not Recommended",,
"Thu 26th Mar 2020","4 - 5am",8.2,0.0,98.2,100.0,0.0,N,"Not Recommended",,
"Thu 26th Mar 2020","5 - 6am",7.8,0.0,98.2,100.0,0.0,N,"Not Recommended",,
"Thu 26th Mar 2020","6 - 7am",7.7,0.2,98.3,100.0,0.4,N,"Not Recommended",,
"Thu 26th Mar 2020","7 - 8am",9.0,0.0,98.4,100.0,0.0,W,"Not Recommended",,
"Thu 26th Mar 2020","8 - 9am",10.1,0.0,98.6,100.0,0.0,N,"Not Recommended",,
"Thu 26th Mar 2020","9 - 10am",13.3,0.0,15.0,99.2,0.2,SW,"Not Recommended",,
"Thu 26th Mar 2020","10 - 11am",16.7,0.2,33.6,92.7,2.7,SW,"Not Recommended",,
"Thu 26th Mar 2020","11 - 12pm",18.2,0.0,0.2,78.0,6.2,SW,"Best Conditions",,
"Thu 26th Mar 2020","12 - 1pm",19.0,0.0,0.2,64.7,8.7,SW,"Best Conditions",,
"Thu 26th Mar 2020","1 - 2pm",20.2,0.0,0.2,56.0,11.1,SW,"Best Conditions",,
"Thu 26th Mar 2020","2 - 3pm",20.0,0.0,0.1,58.0,10.5,SW,"Best Conditions",,
"Thu 26th Mar 2020","3 - 4pm",20.3,0.0,0.2,59.8,11.9,SW,"Best Conditions",,
